state,date,value
Texas,2023-02-01,0.62
Texas,2023-03-01,0.82
Texas,2023-04-01,0.17
Texas,2023-05-01,0.35
Texas,2023-06-01,0.43
Texas,2023-07-01,0.44
Texas,2023-08-01,0.47
Texas,2023-09-01,0.11
Texas,2023-10-01,0.22
Texas,2023-11-01,0.49
Texas,2023-12-01,0.99
Texas,2024-01-01,0.11
Texas,2024-02-01,0.31
Texas,2024-03-01,0.06
Texas,2024-04-01,0.12
Texas,2024-05-01,0.4
Texas,2024-06-01,0.88
Texas,2024-07-01,0.9
Texas,2024-08-01,0.08
Texas,2024-09-01,0.4
Texas,2024-10-01,0.8
Texas,2024-11-01,0.94
Texas,2024-12-01,0.53
Utah,2020-01-01,0.61
Utah,2020-02-01,0.19
Utah,2020-03-01,0.33
Utah,2020-04-01,0.48
Utah,2020-05-01,0.59
Utah,2020-06-01,0.71
Utah,2020-07-01,0.01
Utah,2020-08-01,0.18
Utah,2020-09-01,0.23
Utah,2020-10-01,0.12
Utah,2020-11-01,0.13
Utah,2020-12-01,0.8
Utah,2021-01-01,0.58
Utah,2021-02-01,0.59
Utah,2021-03-01,0.37
Utah,2021-04-01,0.54
Utah,2021-05-01,0.81
Utah,2021-06-01,0.46
Utah,2021-07-01,0.64
Utah,2021-08-01,0.89
Utah,2021-09-01,0.49
Utah,2021-10-01,0.24
Utah,2021-11-01,0.81
Utah,2021-12-01,0.07
Utah,2022-01-01,0.88
Utah,2022-02-01,0.49
Utah,2022-03-01,0.5
Utah,2022-04-01,0.95
Utah,2022-05-01,0.37
Utah,2022-06-01,0.14
Utah,2022-07-01,0.48
Utah,2022-08-01,0.08
Utah,2022-09-01,0.92
Utah,2022-10-01,0.51
Utah,2022-11-01,0.82
Utah,2022-12-01,0.1
Utah,2023-01-01,0.19
Utah,2023-02-01,0.75
Utah,2023-03-01,0.26
Utah,2023-04-01,0.88
Utah,2023-05-01,0.39
Utah,2023-06-01,0.94
Utah,2023-07-01,0.98
Utah,2023-08-01,0.76
Utah,2023-09-01,0.03
Utah,2023-10-01,0.43
Utah,2023-11-01,0.88
Utah,2023-12-01,0.85
Utah,2024-01-01,0.27
Utah,2024-02-01,0.14
Utah,2024-03-01,0.67
Utah,2024-04-01,0.53
Utah,2024-05-01,0.99
Utah,2024-06-01,0.85
Utah,2024-07-01,0.98
Utah,2024-08-01,0.7
Utah,2024-09-01,0.09
Utah,2024-10-01,0.74
Utah,2024-11-01,0.81
Utah,2024-12-01,0.59
Vermont,2020-01-01,0.3
Vermont,2020-02-01,0.47
Vermont,2020-03-01,0.51
Vermont,2020-04-01,0.45
Vermont,2020-05-01,0.7
Vermont,2020-06-01,0.36
Vermont,2020-07-01,0.98
Vermont,2020-08-01,0.12
Vermont,2020-09-01,0.42
Vermont,2020-10-01,0.96
Vermont,2020-11-01,0.82
Vermont,2020-12-01,0.66
Vermont,2021-01-01,0.28
Vermont,2021-02-01,0.9
Vermont,2021-03-01,0.11
Vermont,2021-04-01,0.58
Vermont,2021-05-01,0.63
Vermont,2021-06-01,0.54
Vermont,2021-07-01,0.92
Vermont,2021-08-01,0.44
Vermont,2021-09-01,0.1
Vermont,2021-10-01,0.11
Vermont,2021-11-01,0.42
Vermont,2021-12-01,0.54
Vermont,2022-01-01,0.47
Vermont,2022-02-01,0.5
Vermont,2022-03-01,0.41
Vermont,2022-04-01,0.76
Vermont,2022-05-01,0.76
Vermont,2022-06-01,0.16
Vermont,2022-07-01,0.67
Vermont,2022-08-01,0.62
Vermont,2022-09-01,0.63
Vermont,2022-10-01,0.03
Vermont,2022-11-01,0.29
Vermont,2022-12-01,0.26
Vermont,2023-01-01,0.02
Vermont,2023-02-01,0.61
Vermont,2023-03-01,0.85
Vermont,2023-04-01,0.1
Vermont,2023-05-01,0.94
Vermont,2023-06-01,0.7
Vermont,2023-07-01,0.09
Vermont,2023-08-01,0.93
Vermont,2023-09-01,0.25
Vermont,2023-10-01,0.09
Vermont,2023-11-01,0.73
Vermont,2023-12-01,0.3
Vermont,2024-01-01,0.06
Vermont,2024-02-01,0.09
Vermont,2024-03-01,0.28
Vermont,2024-04-01,0.29
Vermont,2024-05-01,0.12
Vermont,2024-06-01,0.3
Vermont,2024-07-01,0.79
Vermont,2024-08-01,0.13
Vermont,2024-09-01,0.01
Vermont,2024-10-01,0.27
Vermont,2024-11-01,0.77
Vermont,2024-12-01,0.58
Virginia,2020-01-01,0.99
Virginia,2020-02-01,0.05
Virginia,2020-03-01,0.03
Virginia,2020-04-01,0.37
Virginia,2020-05-01,0.23
Virginia,2020-06-01,0.14
Virginia,2020-07-01,0.12
Virginia,2020-08-01,0.26
Virginia,2020-09-01,0.4
Virginia,2020-10-01,0.88
Virginia,2020-11-01,0.55
Virginia,2020-12-01,0.22
Virginia,2021-01-01,0.94
Virginia,2021-02-01,0.51
Virginia,2021-03-01,0.4
Virginia,2021-04-01,0.29
Virginia,2021-05-01,0.92
Virginia,2021-06-01,0.52
Virginia,2021-07-01,0.19
Virginia,2021-08-01,0.05
Virginia,2021-09-01,0.54
Virginia,2021-10-01,0.59
Virginia,2021-11-01,0.07
Virginia,2021-12-01,0.78
Virginia,2022-01-01,0.81
Virginia,2022-02-01,0.0
Virginia,2022-03-01,0.84
Virginia,2022-04-01,0.01
Virginia,2022-05-01,0.62
Virginia,2022-06-01,0.13
Virginia,2022-07-01,0.62
Virginia,2022-08-01,0.89
Virginia,2022-09-01,0.75
Virginia,2022-10-01,0.96
Virginia,2022-11-01,0.34
Virginia,2022-12-01,0.02
Virginia,2023-01-01,0.12
Virginia,2023-02-01,0.56
Virginia,2023-03-01,0.57
Virginia,2023-04-01,0.94
Virginia,2023-05-01,0.15
Virginia,2023-06-01,0.34
Virginia,2023-07-01,0.81
Virginia,2023-08-01,0.69
Virginia,2023-09-01,0.13
Virginia,2023-10-01,0.49
Virginia,2023-11-01,0.84
Virginia,2023-12-01,0.15
Virginia,2024-01-01,0.24
Virginia,2024-02-01,0.11
Virginia,2024-03-01,0.02
Virginia,2024-04-01,0.48
Virginia,2024-05-01,0.84
Virginia,2024-06-01,0.88
Virginia,2024-07-01,0.58
Virginia,2024-08-01,0.39
Virginia,2024-09-01,0.52
Virginia,2024-10-01,0.81
Virginia,2024-11-01,0.24
Virginia,2024-12-01,0.74
Washington,2020-01-01,0.02
Washington,2020-02-01,0.18
Washington,2020-03-01,0.87
Washington,2020-04-01,0.0
Washington,2020-05-01,0.86
Washington,2020-06-01,0.56
Washington,2020-07-01,0.49
Washington,2020-08-01,0.76
Washington,2020-09-01,0.4
Washington,2020-10-01,0.82
Washington,2020-11-01,0.83
Washington,2020-12-01,0.88
Washington,2021-01-01,0.26
Washington,2021-02-01,0.38
Washington,2021-03-01,0.74
Washington,2021-04-01,0.1
Washington,2021-05-01,0.55
Washington,2021-06-01,0.94
Washington,2021-07-01,0.18
Washington,2021-08-01,0.39
Washington,2021-09-01,0.1
Washington,2021-10-01,0.65
Washington,2021-11-01,0.46
Washington,2021-12-01,0.82
Washington,2022-01-01,0.43
Washington,2022-02-01,0.12
Washington,2022-03-01,0.49
Washington,2022-04-01,0.26
Washington,2022-05-01,0.69
Washington,2022-06-01,0.6
Washington,2022-07-01,0.62
Washington,2022-08-01,0.57
Washington,2022-09-01,1.0
Washington,2022-10-01,0.61
Washington,2022-11-01,0.9
Washington,2022-12-01,0.13
Washington,2023-01-01,0.49
Washington,2023-02-01,0.07
Washington,2023-03-01,0.81
Washington,2023-04-01,0.14
Washington,2023-05-01,0.32
Washington,2023-06-01,0.88
Washington,2023-07-01,0.58
Washington,2023-08-01,0.69
Washington,2023-09-01,0.34
Washington,2023-10-01,0.56
Washington,2023-11-01,0.31
Washington,2023-12-01,0.53
Washington,2024-01-01,0.21
Washington,2024-02-01,0.89
Washington,2024-03-01,0.66
Washington,2024-04-01,0.85
Washington,2024-05-01,0.05
Washington,2024-06-01,0.68
Washington,2024-07-01,0.98
Washington,2024-08-01,0.25
Washington,2024-09-01,0.63
Washington,2024-10-01,0.5
Washington,2024-11-01,0.26
Washington,2024-12-01,0.78
West Virginia,2020-01-01,0.68
West Virginia,2020-02-01,0.32
West Virginia,2020-03-01,0.75
West Virginia,2020-04-01,0.19
West Virginia,2020-05-01,0.91
West Virginia,2020-06-01,0.52
West Virginia,2020-07-01,0.44
West Virginia,2020-08-01,0.42
West Virginia,2020-09-01,0.99
West Virginia,2020-10-01,0.69
West Virginia,2020-11-01,0.09
West Virginia,2020-12-01,0.87
West Virginia,2021-01-01,0.63
West Virginia,2021-02-01,0.85
West Virginia,2021-03-01,0.72
West Virginia,2021-04-01,0.13
West Virginia,2021-05-01,0.65
West Virginia,2021-06-01,0.77
West Virginia,2021-07-01,0.69
West Virginia,2021-08-01,0.08
West Virginia,2021-09-01,0.78
West Virginia,2021-10-01,0.75
West Virginia,2021-11-01,0.17
West Virginia,2021-12-01,0.04
West Virginia,2022-01-01,0.42
West Virginia,2022-02-01,0.45
West Virginia,2022-03-01,0.94
West Virginia,2022-04-01,0.49
West Virginia,2022-05-01,0.6
West Virginia,2022-06-01,0.29
West Virginia,2022-07-01,0.58
West Virginia,2022-08-01,0.68
West Virginia,2022-09-01,0.34
West Virginia,2022-10-01,0.62
West Virginia,2022-11-01,0.84
West Virginia,2022-12-01,0.09
West Virginia,2023-01-01,0.36
West Virginia,2023-02-01,0.45
West Virginia,2023-03-01,0.8
West Virginia,2023-04-01,0.73
West Virginia,2023-05-01,0.31
West Virginia,2023-06-01,0.43
West Virginia,2023-07-01,0.68
West Virginia,2023-08-01,0.46
West Virginia,2023-09-01,0.84
West Virginia,2023-10-01,0.27
West Virginia,2023-11-01,0.03
West Virginia,2023-12-01,0.83
West Virginia,2024-01-01,0.84
West Virginia,2024-02-01,0.68
West Virginia,2024-03-01,0.93
West Virginia,2024-04-01,0.84
West Virginia,2024-05-01,0.28
West Virginia,2024-06-01,0.03
West Virginia,2024-07-01,0.58
West Virginia,2024-08-01,0.71
West Virginia,2024-09-01,0.56
West Virginia,2024-10-01,0.83
West Virginia,2024-11-01,0.57
West Virginia,2024-12-01,0.63
Wisconsin,2020-01-01,0.64
Wisconsin,2020-02-01,0.53
Wisconsin,2020-03-01,0.3
Wisconsin,2020-04-01,0.28
Wisconsin,2020-05-01,0.65
Wisconsin,2020-06-01,0.32
Wisconsin,2020-07-01,0.39
Wisconsin,2020-08-01,0.35
Wisconsin,2020-09-01,0.44
Wisconsin,2020-10-01,0.14
Wisconsin,2020-11-01,0.53
Wisconsin,2020-12-01,0.99
Wisconsin,2021-01-01,0.98
Wisconsin,2021-02-01,0.64
Wisconsin,2021-03-01,0.39
Wisconsin,2021-04-01,0.99
Wisconsin,2021-05-01,0.68
Wisconsin,2021-06-01,0.72
Wisconsin,2021-07-01,0.33
Wisconsin,2021-08-01,0.88
Wisconsin,2021-09-01,0.26
Wisconsin,2021-10-01,0.03
Wisconsin,2021-11-01,0.64
Wisconsin,2021-12-01,0.95
Wisconsin,2022-01-01,0.67
Wisconsin,2022-02-01,0.93
Wisconsin,2022-03-01,0.09
Wisconsin,2022-04-01,0.98
Wisconsin,2022-05-01,0.23
Wisconsin,2022-06-01,0.37
Wisconsin,2022-07-01,0.0
Wisconsin,2022-08-01,0.44
Wisconsin,2022-09-01,0.04
Wisconsin,2022-10-01,0.3
Wisconsin,2022-11-01,0.29
Wisconsin,2022-12-01,0.78
Wisconsin,2023-01-01,0.7
Wisconsin,2023-02-01,0.92
Wisconsin,2023-03-01,0.88
Wisconsin,2023-04-01,0.69
Wisconsin,2023-05-01,0.26
Wisconsin,2023-06-01,0.48
Wisconsin,2023-07-01,0.24
Wisconsin,2023-08-01,0.54
Wisconsin,2023-09-01,0.62
Wisconsin,2023-10-01,0.96
Wisconsin,2023-11-01,0.91
Wisconsin,2023-12-01,0.53
Wisconsin,2024-01-01,0.29
Wisconsin,2024-02-01,0.88
Wisconsin,2024-03-01,0.83
Wisconsin,2024-04-01,0.97
Wisconsin,2024-05-01,0.73
Wisconsin,2024-06-01,0.2
Wisconsin,2024-07-01,0.54
Wisconsin,2024-08-01,0.54
Wisconsin,2024-09-01,0.15
Wisconsin,2024-10-01,0.88
Wisconsin,2024-11-01,0.23
Wisconsin,2024-12-01,0.37
Wyoming,2020-01-01,0.96
Wyoming,2020-02-01,0.09
Wyoming,2020-03-01,0.69
Wyoming,2020-04-01,0.94
Wyoming,2020-05-01,0.55
Wyoming,2020-06-01,0.56
Wyoming,2020-07-01,0.72
Wyoming,2020-08-01,0.39
Wyoming,2020-09-01,0.79
Wyoming,2020-10-01,0.05
Wyoming,2020-11-01,0.08
Wyoming,2020-12-01,0.24
Wyoming,2021-01-01,0.22
Wyoming,2021-02-01,0.9
Wyoming,2021-03-01,0.01
Wyoming,2021-04-01,0.38
Wyoming,2021-05-01,0.49
Wyoming,2021-06-01,0.19
Wyoming,2021-07-01,0.74
Wyoming,2021-08-01,0.99
Wyoming,2021-09-01,0.27
Wyoming,2021-10-01,0.25
Wyoming,2021-11-01,0.14
Wyoming,2021-12-01,0.23
Wyoming,2022-01-01,0.2
Wyoming,2022-02-01,0.65
Wyoming,2022-03-01,0.58
Wyoming,2022-04-01,0.63
Wyoming,2022-05-01,0.02
Wyoming,2022-06-01,0.63
Wyoming,2022-07-01,0.53
Wyoming,2022-08-01,0.78
Wyoming,2022-09-01,0.2
Wyoming,2022-10-01,0.67
Wyoming,2022-11-01,0.37
Wyoming,2022-12-01,0.43
Wyoming,2023-01-01,0.77
Wyoming,2023-02-01,0.4
Wyoming,2023-03-01,0.87
Wyoming,2023-04-01,0.67
Wyoming,2023-05-01,0.42
Wyoming,2023-06-01,0.09
Wyoming,2023-07-01,0.25
Wyoming,2023-08-01,0.32
Wyoming,2023-09-01,0.42
Wyoming,2023-10-01,0.34
Wyoming,2023-11-01,0.03
Wyoming,2023-12-01,0.05
Wyoming,2024-01-01,0.18
Wyoming,2024-02-01,0.39
Wyoming,2024-03-01,0.09
Wyoming,2024-04-01,0.72
Wyoming,2024-05-01,0.84
Wyoming,2024-06-01,0.69
Wyoming,2024-07-01,0.13
Wyoming,2024-08-01,0.31
Wyoming,2024-09-01,0.57
Wyoming,2024-10-01,0.64
Wyoming,2024-11-01,0.29
Wyoming,2024-12-01,0.03
US,2020-01-01,0.4
US,2020-02-01,0.48
US,2020-03-01,0.39
US,2020-04-01,0.96
US,2020-05-01,0.94
US,2020-06-01,0.6
US,2020-07-01,0.92
US,2020-08-01,0.83
US,2020-09-01,0.2
US,2020-10-01,0.78
US,2020-11-01,0.28
US,2020-12-01,0.29
US,2021-01-01,0.22
US,2021-02-01,0.79
US,2021-03-01,0.73
US,2021-04-01,0.71
US,2021-05-01,0.19
US,2021-06-01,0.92
US,2021-07-01,0.83
US,2021-08-01,0.14
US,2021-09-01,0.3
US,2021-10-01,0.4
US,2021-11-01,0.48
US,2021-12-01,0.43
US,2022-01-01,0.13
US,2022-02-01,0.85
US,2022-03-01,0.73
US,2022-04-01,0.83
US,2022-05-01,0.38
US,2022-06-01,0.05
US,2022-07-01,0.38
US,2022-08-01,0.55
US,2022-09-01,0.46
US,2022-10-01,0.32
US,2022-11-01,0.52
US,2022-12-01,0.4
US,2023-01-01,0.45
US,2023-02-01,0.1
US,2023-03-01,0.52
US,2023-04-01,0.28
US,2023-05-01,1.0
US,2023-06-01,0.7
US,2023-07-01,0.8
US,2023-08-01,0.89
US,2023-09-01,0.09
US,2023-10-01,0.17
US,2023-11-01,0.99
US,2023-12-01,0.37
US,2024-01-01,0.36
US,2024-02-01,0.92
US,2024-03-01,0.62
US,2024-04-01,0.5
US,2024-05-01,0.3
US,2024-06-01,0.86
US,2024-07-01,0.92
US,2024-08-01,0.9
US,2024-09-01,0.74
US,2024-10-01,0.67
US,2024-11-01,0.05
US,2024-12-01,0.58
