state,disease,date,value
South Carolina,Flu,2020-04-01,74.07
South Carolina,Flu,2020-05-01,84.54
South Carolina,Flu,2020-06-01,89.75
South Carolina,Flu,2020-07-01,57.16
South Carolina,Flu,2020-08-01,69.31
South Carolina,Flu,2020-09-01,42.28
South Carolina,Flu,2020-10-01,44.01
South Carolina,Flu,2020-11-01,57.3
South Carolina,Flu,2020-12-01,59.87
South Carolina,Flu,2021-01-01,70.97
South Carolina,Flu,2021-02-01,90.9
South Carolina,Flu,2021-03-01,67.33
South Carolina,Flu,2021-04-01,83.25
South Carolina,Flu,2021-05-01,83.05
South Carolina,Flu,2021-06-01,70.72
South Carolina,Flu,2021-07-01,69.32
South Carolina,Flu,2021-08-01,53.47
South Carolina,Flu,2021-09-01,66.41
South Carolina,Flu,2021-10-01,73.47
South Carolina,Flu,2021-11-01,64.38
South Carolina,Flu,2021-12-01,42.61
South Carolina,Flu,2022-01-01,80.1
South Carolina,Flu,2022-02-01,64.3
South Carolina,Flu,2022-03-01,60.36
South Carolina,Flu,2022-04-01,83.14
South Carolina,Flu,2022-05-01,70.53
South Carolina,Flu,2022-06-01,70.63
South Carolina,Flu,2022-07-01,64.55
South Carolina,Flu,2022-08-01,66.73
South Carolina,Flu,2022-09-01,73.95
South Carolina,Flu,2022-10-01,54.5
South Carolina,Flu,2022-11-01,49.67
South Carolina,Flu,2022-12-01,59.25
South Carolina,Flu,2023-01-01,84.54
South Carolina,Flu,2023-02-01,82.81
South Carolina,Flu,2023-03-01,79.51
South Carolina,Flu,2023-04-01,92.55
South Carolina,Flu,2023-05-01,70.58
South Carolina,Flu,2023-06-01,72.96
South Carolina,Flu,2023-07-01,61.12
South Carolina,Flu,2023-08-01,56.81
South Carolina,Flu,2023-09-01,57.21
South Carolina,Flu,2023-10-01,60.58
South Carolina,Flu,2023-11-01,60.46
South Carolina,Flu,2023-12-01,65.58
South Carolina,Flu,2024-01-01,70.06
South Carolina,Flu,2024-02-01,88.21
South Carolina,Flu,2024-03-01,76.64
South Carolina,Flu,2024-04-01,84.06
South Carolina,Flu,2024-05-01,92.94
South Carolina,Flu,2024-06-01,70.05
South Carolina,Flu,2024-07-01,65.4
South Carolina,Flu,2024-08-01,67.93
South Carolina,Flu,2024-09-01,77.81
South Carolina,Flu,2024-10-01,70.88
South Carolina,Flu,2024-11-01,51.13
South Carolina,Flu,2024-12-01,63.23
South Carolina,Covid,2020-01-01,65.37
South Carolina,Covid,2020-02-01,74.43
South Carolina,Covid,2020-03-01,79.39
South Carolina,Covid,2020-04-01,71.31
South Carolina,Covid,2020-05-01,66.95
South Carolina,Covid,2020-06-01,63.98
South Carolina,Covid,2020-07-01,61.28
South Carolina,Covid,2020-08-01,67.38
South Carolina,Covid,2020-09-01,49.07
South Carolina,Covid,2020-10-01,58.14
South Carolina,Covid,2020-11-01,59.2
South Carolina,Covid,2020-12-01,50.15
South Carolina,Covid,2021-01-01,64.85
South Carolina,Covid,2021-02-01,71.3
South Carolina,Covid,2021-03-01,79.73
South Carolina,Covid,2021-04-01,62.44
South Carolina,Covid,2021-05-01,85.26
South Carolina,Covid,2021-06-01,70.43
South Carolina,Covid,2021-07-01,75.18
South Carolina,Covid,2021-08-01,56.05
South Carolina,Covid,2021-09-01,63.1
South Carolina,Covid,2021-10-01,65.39
South Carolina,Covid,2021-11-01,39.32
South Carolina,Covid,2021-12-01,69.53
South Carolina,Covid,2022-01-01,68.73
South Carolina,Covid,2022-02-01,77.55
South Carolina,Covid,2022-03-01,81.11
South Carolina,Covid,2022-04-01,70.04
South Carolina,Covid,2022-05-01,92.07
South Carolina,Covid,2022-06-01,71.55
South Carolina,Covid,2022-07-01,57.43
South Carolina,Covid,2022-08-01,80.27
South Carolina,Covid,2022-09-01,51.27
South Carolina,Covid,2022-10-01,52.17
South Carolina,Covid,2022-11-01,54.94
South Carolina,Covid,2022-12-01,81.07
South Carolina,Covid,2023-01-01,74.91
South Carolina,Covid,2023-02-01,79.51
South Carolina,Covid,2023-03-01,62.68
South Carolina,Covid,2023-04-01,85.77
South Carolina,Covid,2023-05-01,63.78
South Carolina,Covid,2023-06-01,73.58
South Carolina,Covid,2023-07-01,67.39
South Carolina,Covid,2023-08-01,77.43
South Carolina,Covid,2023-09-01,59.01
South Carolina,Covid,2023-10-01,44.2
South Carolina,Covid,2023-11-01,57.69
South Carolina,Covid,2023-12-01,73.41
South Carolina,Covid,2024-01-01,76.95
South Carolina,Covid,2024-02-01,75.0
South Carolina,Covid,2024-03-01,98.88
South Carolina,Covid,2024-04-01,100.84
South Carolina,Covid,2024-05-01,86.51
South Carolina,Covid,2024-06-01,64.64
South Carolina,Covid,2024-07-01,65.95
South Carolina,Covid,2024-08-01,57.67
South Carolina,Covid,2024-09-01,67.78
South Carolina,Covid,2024-10-01,58.45
South Carolina,Covid,2024-11-01,60.87
South Carolina,Covid,2024-12-01,40.94
South Dakota,Flu,2020-01-01,128.31
South Dakota,Flu,2020-02-01,132.42
South Dakota,Flu,2020-03-01,132.61
South Dakota,Flu,2020-04-01,131.28
South Dakota,Flu,2020-05-01,125.55
South Dakota,Flu,2020-06-01,122.11
South Dakota,Flu,2020-07-01,115.65
South Dakota,Flu,2020-08-01,126.13
South Dakota,Flu,2020-09-01,107.07
South Dakota,Flu,2020-10-01,109.27
South Dakota,Flu,2020-11-01,106.79
South Dakota,Flu,2020-12-01,129.32
South Dakota,Flu,2021-01-01,128.91
South Dakota,Flu,2021-02-01,135.85
South Dakota,Flu,2021-03-01,127.58
South Dakota,Flu,2021-04-01,116.51
South Dakota,Flu,2021-05-01,142.87
South Dakota,Flu,2021-06-01,129.14
South Dakota,Flu,2021-07-01,117.89
South Dakota,Flu,2021-08-01,104.87
South Dakota,Flu,2021-09-01,115.98
South Dakota,Flu,2021-10-01,103.82
South Dakota,Flu,2021-11-01,115.37
South Dakota,Flu,2021-12-01,118.93
South Dakota,Flu,2022-01-01,118.71
South Dakota,Flu,2022-02-01,136.53
South Dakota,Flu,2022-03-01,127.64
South Dakota,Flu,2022-04-01,132.89
South Dakota,Flu,2022-05-01,137.1
South Dakota,Flu,2022-06-01,132.64
South Dakota,Flu,2022-07-01,131.41
South Dakota,Flu,2022-08-01,121.06
South Dakota,Flu,2022-09-01,114.75
South Dakota,Flu,2022-10-01,124.74
South Dakota,Flu,2022-11-01,122.02
South Dakota,Flu,2022-12-01,113.6
South Dakota,Flu,2023-01-01,121.98
South Dakota,Flu,2023-02-01,129.25
South Dakota,Flu,2023-03-01,139.48
South Dakota,Flu,2023-04-01,104.4
South Dakota,Flu,2023-05-01,131.95
South Dakota,Flu,2023-06-01,121.99
South Dakota,Flu,2023-07-01,136.35
South Dakota,Flu,2023-08-01,131.83
South Dakota,Flu,2023-09-01,107.29
South Dakota,Flu,2023-10-01,127.42
South Dakota,Flu,2023-11-01,113.78
South Dakota,Flu,2023-12-01,114.79
South Dakota,Flu,2024-01-01,131.99
South Dakota,Flu,2024-02-01,107.35
South Dakota,Flu,2024-03-01,147.37
South Dakota,Flu,2024-04-01,136.6
South Dakota,Flu,2024-05-01,135.67
South Dakota,Flu,2024-06-01,129.23
South Dakota,Flu,2024-07-01,141.47
South Dakota,Flu,2024-08-01,140.69
South Dakota,Flu,2024-09-01,126.68
South Dakota,Flu,2024-10-01,116.59
South Dakota,Flu,2024-11-01,133.06
South Dakota,Flu,2024-12-01,129.24
South Dakota,Covid,2020-01-01,125.28
South Dakota,Covid,2020-02-01,123.39
South Dakota,Covid,2020-03-01,128.01
South Dakota,Covid,2020-04-01,106.14
South Dakota,Covid,2020-05-01,102.73
South Dakota,Covid,2020-06-01,123.3
South Dakota,Covid,2020-07-01,111.39
South Dakota,Covid,2020-08-01,100.27
South Dakota,Covid,2020-09-01,95.28
South Dakota,Covid,2020-10-01,129.11
South Dakota,Covid,2020-11-01,95.06
South Dakota,Covid,2020-12-01,113.73
South Dakota,Covid,2021-01-01,127.1
South Dakota,Covid,2021-02-01,126.29
South Dakota,Covid,2021-03-01,134.77
South Dakota,Covid,2021-04-01,116.59
South Dakota,Covid,2021-05-01,129.74
South Dakota,Covid,2021-06-01,142.63
South Dakota,Covid,2021-07-01,117.41
South Dakota,Covid,2021-08-01,119.12
South Dakota,Covid,2021-09-01,106.89
South Dakota,Covid,2021-10-01,98.88
South Dakota,Covid,2021-11-01,102.62
South Dakota,Covid,2021-12-01,131.52
South Dakota,Covid,2022-01-01,126.54
South Dakota,Covid,2022-02-01,146.6
South Dakota,Covid,2022-03-01,121.6
South Dakota,Covid,2022-04-01,133.07
South Dakota,Covid,2022-05-01,156.71
South Dakota,Covid,2022-06-01,124.17
South Dakota,Covid,2022-07-01,131.26
South Dakota,Covid,2022-08-01,117.97
South Dakota,Covid,2022-09-01,113.6
South Dakota,Covid,2022-10-01,134.38
South Dakota,Covid,2022-11-01,121.11
South Dakota,Covid,2022-12-01,107.25
South Dakota,Covid,2023-01-01,119.02
South Dakota,Covid,2023-02-01,123.28
South Dakota,Covid,2023-03-01,123.08
South Dakota,Covid,2023-04-01,124.45
South Dakota,Covid,2023-05-01,131.55
South Dakota,Covid,2023-06-01,131.29
South Dakota,Covid,2023-07-01,117.78
South Dakota,Covid,2023-08-01,110.14
South Dakota,Covid,2023-09-01,129.45
South Dakota,Covid,2023-10-01,116.26
South Dakota,Covid,2023-11-01,111.76
South Dakota,Covid,2023-12-01,120.98
South Dakota,Covid,2024-01-01,140.01
South Dakota,Covid,2024-02-01,148.4
South Dakota,Covid,2024-03-01,131.72
South Dakota,Covid,2024-04-01,123.91
South Dakota,Covid,2024-05-01,134.4
South Dakota,Covid,2024-06-01,119.41
South Dakota,Covid,2024-07-01,131.8
South Dakota,Covid,2024-08-01,143.62
South Dakota,Covid,2024-09-01,114.67
South Dakota,Covid,2024-10-01,113.53
South Dakota,Covid,2024-11-01,140.61
South Dakota,Covid,2024-12-01,132.88
Tennessee,Flu,2020-01-01,105.49
Tennessee,Flu,2020-02-01,89.09
Tennessee,Flu,2020-03-01,92.52
Tennessee,Flu,2020-04-01,99.05
Tennessee,Flu,2020-05-01,94.77
Tennessee,Flu,2020-06-01,115.77
Tennessee,Flu,2020-07-01,87.83
Tennessee,Flu,2020-08-01,84.39
Tennessee,Flu,2020-09-01,57.36
Tennessee,Flu,2020-10-01,68.3
Tennessee,Flu,2020-11-01,74.3
Tennessee,Flu,2020-12-01,79.04
Tennessee,Flu,2021-01-01,76.48
Tennessee,Flu,2021-02-01,81.95
Tennessee,Flu,2021-03-01,94.69
Tennessee,Flu,2021-04-01,92.1
Tennessee,Flu,2021-05-01,91.53
Tennessee,Flu,2021-06-01,98.01
Tennessee,Flu,2021-07-01,92.83
Tennessee,Flu,2021-08-01,89.63
Tennessee,Flu,2021-09-01,81.12
Tennessee,Flu,2021-10-01,89.29
Tennessee,Flu,2021-11-01,89.44
Tennessee,Flu,2021-12-01,78.54
Tennessee,Flu,2022-01-01,91.89
Tennessee,Flu,2022-02-01,92.53
Tennessee,Flu,2022-03-01,117.94
Tennessee,Flu,2022-04-01,99.36
Tennessee,Flu,2022-05-01,67.79
Tennessee,Flu,2022-06-01,101.58
Tennessee,Flu,2022-07-01,100.52
Tennessee,Flu,2022-08-01,110.29
Tennessee,Flu,2022-09-01,96.07
Tennessee,Flu,2022-10-01,58.4
Tennessee,Flu,2022-11-01,69.42
Tennessee,Flu,2022-12-01,79.23
Tennessee,Flu,2023-01-01,82.89
Tennessee,Flu,2023-02-01,113.07
Tennessee,Flu,2023-03-01,104.03
Tennessee,Flu,2023-04-01,114.13
Tennessee,Flu,2023-05-01,97.97
Tennessee,Flu,2023-06-01,106.52
Tennessee,Flu,2023-07-01,89.05
Tennessee,Flu,2023-08-01,72.21
Tennessee,Flu,2023-09-01,82.9
Tennessee,Flu,2023-10-01,90.59
Tennessee,Flu,2023-11-01,81.91
Tennessee,Flu,2023-12-01,95.07
Tennessee,Flu,2024-01-01,104.51
Tennessee,Flu,2024-02-01,88.5
Tennessee,Flu,2024-03-01,97.33
Tennessee,Flu,2024-04-01,108.2
Tennessee,Flu,2024-05-01,104.12
Tennessee,Flu,2024-06-01,104.27
Tennessee,Flu,2024-07-01,103.61
Tennessee,Flu,2024-08-01,72.44
Tennessee,Flu,2024-09-01,84.95
Tennessee,Flu,2024-10-01,77.61
Tennessee,Flu,2024-11-01,78.64
Tennessee,Flu,2024-12-01,80.31
Tennessee,Covid,2020-01-01,85.15
Tennessee,Covid,2020-02-01,68.47
Tennessee,Covid,2020-03-01,81.7
Tennessee,Covid,2020-04-01,90.75
Tennessee,Covid,2020-05-01,80.37
Tennessee,Covid,2020-06-01,70.13
Tennessee,Covid,2020-07-01,93.33
Tennessee,Covid,2020-08-01,79.6
Tennessee,Covid,2020-09-01,74.51
Tennessee,Covid,2020-10-01,67.62
Tennessee,Covid,2020-11-01,68.69
Tennessee,Covid,2020-12-01,75.71
Tennessee,Covid,2021-01-01,93.21
Tennessee,Covid,2021-02-01,87.43
Tennessee,Covid,2021-03-01,92.11
Tennessee,Covid,2021-04-01,84.28
Tennessee,Covid,2021-05-01,94.39
Tennessee,Covid,2021-06-01,95.36
Tennessee,Covid,2021-07-01,83.85
Tennessee,Covid,2021-08-01,85.7
Tennessee,Covid,2021-09-01,70.1
Tennessee,Covid,2021-10-01,75.5
Tennessee,Covid,2021-11-01,76.55
Tennessee,Covid,2021-12-01,72.39
Tennessee,Covid,2022-01-01,81.6
Tennessee,Covid,2022-02-01,85.6
Tennessee,Covid,2022-03-01,98.72
Tennessee,Covid,2022-04-01,88.54
Tennessee,Covid,2022-05-01,103.95
Tennessee,Covid,2022-06-01,86.4
Tennessee,Covid,2022-07-01,99.72
Tennessee,Covid,2022-08-01,92.64
Tennessee,Covid,2022-09-01,76.59
Tennessee,Covid,2022-10-01,80.39
Tennessee,Covid,2022-11-01,83.17
Tennessee,Covid,2022-12-01,86.87
Tennessee,Covid,2023-01-01,79.9
Tennessee,Covid,2023-02-01,100.4
Tennessee,Covid,2023-03-01,88.82
Tennessee,Covid,2023-04-01,95.83
Tennessee,Covid,2023-05-01,106.66
Tennessee,Covid,2023-06-01,80.35
Tennessee,Covid,2023-07-01,90.46
Tennessee,Covid,2023-08-01,94.15
Tennessee,Covid,2023-09-01,102.49
Tennessee,Covid,2023-10-01,88.69
Tennessee,Covid,2023-11-01,103.07
Tennessee,Covid,2023-12-01,95.67
Tennessee,Covid,2024-01-01,83.67
Tennessee,Covid,2024-02-01,109.82
Tennessee,Covid,2024-03-01,120.86
Tennessee,Covid,2024-04-01,91.8
Tennessee,Covid,2024-05-01,110.61
Tennessee,Covid,2024-06-01,87.1
Tennessee,Covid,2024-07-01,99.18
Tennessee,Covid,2024-08-01,87.86
Tennessee,Covid,2024-09-01,80.3
Tennessee,Covid,2024-10-01,88.86
Tennessee,Covid,2024-11-01,91.03
Tennessee,Covid,2024-12-01,94.11
Texas,Flu,2020-01-01,48.34
Texas,Flu,2020-02-01,40.78
Texas,Flu,2020-03-01,67.2
Texas,Flu,2020-04-01,61.21
Texas,Flu,2020-05-01,57.37
Texas,Flu,2020-06-01,49.62
Texas,Flu,2020-07-01,52.31
Texas,Flu,2020-08-01,59.79
Texas,Flu,2020-09-01,55.86
Texas,Flu,2020-10-01,30.02
Texas,Flu,2020-11-01,40.75
Texas,Flu,2020-12-01,22.92
Texas,Flu,2021-01-01,47.43
Texas,Flu,2021-02-01,66.96
Texas,Flu,2021-03-01,68.53
Texas,Flu,2021-04-01,57.72
Texas,Flu,2021-05-01,69.92
Texas,Flu,2021-06-01,40.18
Texas,Flu,2021-07-01,44.7
Texas,Flu,2021-08-01,49.71
Texas,Flu,2021-09-01,22.41
Texas,Flu,2021-10-01,58.86
Texas,Flu,2021-11-01,39.94
Texas,Flu,2021-12-01,28.34
Texas,Flu,2022-01-01,50.94
Texas,Flu,2022-02-01,55.86
Texas,Flu,2022-03-01,50.8
Texas,Flu,2022-04-01,74.02
Texas,Flu,2022-05-01,61.27
Texas,Flu,2022-06-01,72.44
Texas,Flu,2022-07-01,64.9
Texas,Flu,2022-08-01,39.16
Texas,Flu,2022-09-01,27.57
Texas,Flu,2022-10-01,15.24
Texas,Flu,2022-11-01,38.87
Texas,Flu,2022-12-01,37.43
Texas,Flu,2023-01-01,56.03
Texas,Flu,2023-02-01,69.46
Texas,Flu,2023-03-01,59.39
Texas,Flu,2023-04-01,51.38
Texas,Flu,2023-05-01,52.75
Texas,Flu,2023-06-01,57.2
Texas,Flu,2023-07-01,40.84
Texas,Flu,2023-08-01,47.97
Texas,Flu,2023-09-01,36.27
Texas,Flu,2023-10-01,47.91
Texas,Flu,2023-11-01,39.96
Texas,Flu,2023-12-01,49.62
Texas,Flu,2024-01-01,51.6
Texas,Flu,2024-02-01,49.06
Texas,Flu,2024-03-01,55.39
Texas,Flu,2024-04-01,81.67
Texas,Flu,2024-05-01,51.14
Texas,Flu,2024-06-01,63.17
Texas,Flu,2024-07-01,47.39
Texas,Flu,2024-08-01,44.03
Texas,Flu,2024-09-01,46.81
Texas,Flu,2024-10-01,48.29
Texas,Flu,2024-11-01,26.48
Texas,Flu,2024-12-01,33.69
Texas,Covid,2020-01-01,48.59
Texas,Covid,2020-02-01,44.73
Texas,Covid,2020-03-01,59.82
Texas,Covid,2020-04-01,68.28
Texas,Covid,2020-05-01,55.17
Texas,Covid,2020-06-01,50.51
Texas,Covid,2020-07-01,50.98
Texas,Covid,2020-08-01,48.56
Texas,Covid,2020-09-01,44.28
Texas,Covid,2020-10-01,55.01
Texas,Covid,2020-11-01,32.58
Texas,Covid,2020-12-01,38.65
Texas,Covid,2021-01-01,45.25
Texas,Covid,2021-02-01,62.89
Texas,Covid,2021-03-01,52.34
Texas,Covid,2021-04-01,58.85
Texas,Covid,2021-05-01,65.97
Texas,Covid,2021-06-01,56.23
Texas,Covid,2021-07-01,52.33
Texas,Covid,2021-08-01,55.76
Texas,Covid,2021-09-01,36.78
Texas,Covid,2021-10-01,41.66
Texas,Covid,2021-11-01,26.07
Texas,Covid,2021-12-01,30.8
Texas,Covid,2022-01-01,63.06
Texas,Covid,2022-02-01,63.23
Texas,Covid,2022-03-01,66.79
Texas,Covid,2022-04-01,68.02
Texas,Covid,2022-05-01,54.75
Texas,Covid,2022-06-01,45.53
Texas,Covid,2022-07-01,36.42
Texas,Covid,2022-08-01,59.66
Texas,Covid,2022-09-01,56.08
Texas,Covid,2022-10-01,31.92
Texas,Covid,2022-11-01,28.3
Texas,Covid,2022-12-01,43.01
Texas,Covid,2023-01-01,49.63
Texas,Covid,2023-02-01,48.18
Texas,Covid,2023-03-01,69.39
Texas,Covid,2023-04-01,72.62
Texas,Covid,2023-05-01,54.84
Texas,Covid,2023-06-01,53.06
Texas,Covid,2023-07-01,44.87
Texas,Covid,2023-08-01,42.27
Texas,Covid,2023-09-01,33.48
Texas,Covid,2023-10-01,29.41
Texas,Covid,2023-11-01,54.11
Texas,Covid,2023-12-01,47.14
Texas,Covid,2024-01-01,61.27
Texas,Covid,2024-02-01,66.13
Texas,Covid,2024-03-01,66.7
Texas,Covid,2024-04-01,64.92
Texas,Covid,2024-05-01,56.32
Texas,Covid,2024-06-01,58.11
Texas,Covid,2024-07-01,50.21
Texas,Covid,2024-08-01,37.59
Texas,Covid,2024-09-01,40.79
Texas,Covid,2024-10-01,32.12
Texas,Covid,2024-11-01,28.65
Texas,Covid,2024-12-01,48.74
Utah,Flu,2020-01-01,66.53
Utah,Flu,2020-02-01,86.47
Utah,Flu,2020-03-01,64.88
Utah,Flu,2020-04-01,58.55
Utah,Flu,2020-05-01,77.79
Utah,Flu,2020-06-01,74.22
Utah,Flu,2020-07-01,59.92
Utah,Flu,2020-08-01,55.57
Utah,Flu,2020-09-01,40.73
Utah,Flu,2020-10-01,55.34
Utah,Flu,2020-11-01,72.94
Utah,Flu,2020-12-01,48.33
Utah,Flu,2021-01-01,54.21
Utah,Flu,2021-02-01,74.82
Utah,Flu,2021-03-01,89.23
Utah,Flu,2021-04-01,78.15
Utah,Flu,2021-05-01,71.01
Utah,Flu,2021-06-01,63.5
Utah,Flu,2021-07-01,66.78
Utah,Flu,2021-08-01,53.89
Utah,Flu,2021-09-01,77.3
Utah,Flu,2021-10-01,62.26
Utah,Flu,2021-11-01,82.19
Utah,Flu,2021-12-01,58.59
Utah,Flu,2022-01-01,75.71
Utah,Flu,2022-02-01,85.91
Utah,Flu,2022-03-01,89.44
Utah,Flu,2022-04-01,74.09
Utah,Flu,2022-05-01,78.66
Utah,Flu,2022-06-01,79.86
Utah,Flu,2022-07-01,76.39
Utah,Flu,2022-08-01,71.37
Utah,Flu,2022-09-01,52.7
Utah,Flu,2022-10-01,47.04
Utah,Flu,2022-11-01,70.64
Utah,Flu,2022-12-01,58.03
Utah,Flu,2023-01-01,71.04
Utah,Flu,2023-02-01,70.0
Utah,Flu,2023-03-01,89.29
Utah,Flu,2023-04-01,62.99
Utah,Flu,2023-05-01,83.79
Utah,Flu,2023-06-01,50.21
Utah,Flu,2023-07-01,51.12
Utah,Flu,2023-08-01,62.78
Utah,Flu,2023-09-01,65.97
Utah,Flu,2023-10-01,70.3
Utah,Flu,2023-11-01,67.21
Utah,Flu,2023-12-01,77.0
Utah,Flu,2024-01-01,79.72
Utah,Flu,2024-02-01,76.34
Utah,Flu,2024-03-01,81.61
Utah,Flu,2024-04-01,93.63
Utah,Flu,2024-05-01,79.15
Utah,Flu,2024-06-01,76.47
Utah,Flu,2024-07-01,70.67
Utah,Flu,2024-08-01,87.32
Utah,Flu,2024-09-01,44.14
Utah,Flu,2024-10-01,66.15
Utah,Flu,2024-11-01,75.41
Utah,Flu,2024-12-01,59.48
Utah,Covid,2020-01-01,51.95
Utah,Covid,2020-02-01,74.26
Utah,Covid,2020-03-01,59.68
Utah,Covid,2020-04-01,63.75
Utah,Covid,2020-05-01,81.86
Utah,Covid,2020-06-01,82.89
Utah,Covid,2020-07-01,60.94
Utah,Covid,2020-08-01,67.96
Utah,Covid,2020-09-01,69.52
Utah,Covid,2020-10-01,61.1
Utah,Covid,2020-11-01,49.37
Utah,Covid,2020-12-01,63.75
Utah,Covid,2021-01-01,49.01
Utah,Covid,2021-02-01,84.71
Utah,Covid,2021-03-01,62.28
Utah,Covid,2021-04-01,65.51
Utah,Covid,2021-05-01,83.43
Utah,Covid,2021-06-01,71.01
Utah,Covid,2021-07-01,40.0
Utah,Covid,2021-08-01,62.49
Utah,Covid,2021-09-01,77.69
Utah,Covid,2021-10-01,52.69
Utah,Covid,2021-11-01,58.56
Utah,Covid,2021-12-01,90.83
Utah,Covid,2022-01-01,76.32
Utah,Covid,2022-02-01,69.56
Utah,Covid,2022-03-01,76.13
Utah,Covid,2022-04-01,82.61
Utah,Covid,2022-05-01,73.12
Utah,Covid,2022-06-01,67.67
Utah,Covid,2022-07-01,58.73
Utah,Covid,2022-08-01,61.39
Utah,Covid,2022-09-01,51.96
Utah,Covid,2022-10-01,35.58
Utah,Covid,2022-11-01,50.61
Utah,Covid,2022-12-01,78.9
Utah,Covid,2023-01-01,73.48
Utah,Covid,2023-02-01,75.9
Utah,Covid,2023-03-01,71.03
Utah,Covid,2023-04-01,92.29
Utah,Covid,2023-05-01,69.65
Utah,Covid,2023-06-01,82.35
Utah,Covid,2023-07-01,61.32
Utah,Covid,2023-08-01,59.01
Utah,Covid,2023-09-01,50.31
Utah,Covid,2023-10-01,64.29
Utah,Covid,2023-11-01,45.46
Utah,Covid,2023-12-01,65.21
Utah,Covid,2024-01-01,70.33
Utah,Covid,2024-02-01,76.01
Utah,Covid,2024-03-01,63.43
Utah,Covid,2024-04-01,76.86
Utah,Covid,2024-05-01,62.48
Utah,Covid,2024-06-01,73.09
Utah,Covid,2024-07-01,52.72
Utah,Covid,2024-08-01,68.33
Utah,Covid,2024-09-01,73.95
Utah,Covid,2024-10-01,66.16
Utah,Covid,2024-11-01,74.75
Utah,Covid,2024-12-01,53.33
Vermont,Flu,2020-01-01,80.3
Vermont,Flu,2020-02-01,62.23
Vermont,Flu,2020-03-01,78.78
Vermont,Flu,2020-04-01,81.72
Vermont,Flu,2020-05-01,81.6
Vermont,Flu,2020-06-01,71.54
Vermont,Flu,2020-07-01,58.95
Vermont,Flu,2020-08-01,45.62
Vermont,Flu,2020-09-01,58.53
Vermont,Flu,2020-10-01,64.51
Vermont,Flu,2020-11-01,70.6
Vermont,Flu,2020-12-01,38.0
Vermont,Flu,2021-01-01,60.97
Vermont,Flu,2021-02-01,80.21
Vermont,Flu,2021-03-01,82.53
Vermont,Flu,2021-04-01,75.66
Vermont,Flu,2021-05-01,72.75
Vermont,Flu,2021-06-01,64.65
Vermont,Flu,2021-07-01,59.23
Vermont,Flu,2021-08-01,61.78
Vermont,Flu,2021-09-01,52.55
Vermont,Flu,2021-10-01,64.8
Vermont,Flu,2021-11-01,31.43
Vermont,Flu,2021-12-01,65.22
Vermont,Flu,2022-01-01,62.47
Vermont,Flu,2022-02-01,65.0
Vermont,Flu,2022-03-01,79.19
Vermont,Flu,2022-04-01,85.58
Vermont,Flu,2022-05-01,71.68
Vermont,Flu,2022-06-01,60.78
Vermont,Flu,2022-07-01,76.04
Vermont,Flu,2022-08-01,55.94
Vermont,Flu,2022-09-01,39.02
Vermont,Flu,2022-10-01,64.9
Vermont,Flu,2022-11-01,68.57
Vermont,Flu,2022-12-01,68.7
Vermont,Flu,2023-01-01,61.67
Vermont,Flu,2023-02-01,82.61
Vermont,Flu,2023-03-01,91.12
Vermont,Flu,2023-04-01,70.55
Vermont,Flu,2023-05-01,73.96
Vermont,Flu,2023-06-01,76.15
Vermont,Flu,2023-07-01,71.82
Vermont,Flu,2023-08-01,40.44
Vermont,Flu,2023-09-01,51.15
Vermont,Flu,2023-10-01,66.4
Vermont,Flu,2023-11-01,57.67
Vermont,Flu,2023-12-01,66.11
Vermont,Flu,2024-01-01,50.95
Vermont,Flu,2024-02-01,75.83
Vermont,Flu,2024-03-01,64.94
Vermont,Flu,2024-04-01,64.54
Vermont,Flu,2024-05-01,67.53
Vermont,Flu,2024-06-01,68.14
Vermont,Flu,2024-07-01,51.55
Vermont,Flu,2024-08-01,75.12
Vermont,Flu,2024-09-01,59.65
Vermont,Flu,2024-10-01,84.47
Vermont,Flu,2024-11-01,64.2
Vermont,Flu,2024-12-01,60.38
Vermont,Covid,2020-01-01,65.88
Vermont,Covid,2020-02-01,74.03
Vermont,Covid,2020-03-01,57.81
Vermont,Covid,2020-04-01,71.6
Vermont,Covid,2020-05-01,83.8
Vermont,Covid,2020-06-01,93.92
Vermont,Covid,2020-07-01,59.79
Vermont,Covid,2020-08-01,62.42
Vermont,Covid,2020-09-01,62.61
Vermont,Covid,2020-10-01,52.65
Vermont,Covid,2020-11-01,76.51
Vermont,Covid,2020-12-01,53.66
Vermont,Covid,2021-01-01,64.87
Vermont,Covid,2021-02-01,62.31
Vermont,Covid,2021-03-01,74.82
Vermont,Covid,2021-04-01,62.37
Vermont,Covid,2021-05-01,85.32
Vermont,Covid,2021-06-01,69.27
Vermont,Covid,2021-07-01,75.15
Vermont,Covid,2021-08-01,62.85
Vermont,Covid,2021-09-01,47.99
Vermont,Covid,2021-10-01,59.5
Vermont,Covid,2021-11-01,60.48
Vermont,Covid,2021-12-01,55.99
Vermont,Covid,2022-01-01,62.55
Vermont,Covid,2022-02-01,64.63
Vermont,Covid,2022-03-01,68.28
Vermont,Covid,2022-04-01,78.18
Vermont,Covid,2022-05-01,80.61
Vermont,Covid,2022-06-01,90.26
Vermont,Covid,2022-07-01,65.44
Vermont,Covid,2022-08-01,52.4
Vermont,Covid,2022-09-01,67.14
Vermont,Covid,2022-10-01,59.81
Vermont,Covid,2022-11-01,63.48
Vermont,Covid,2022-12-01,87.89
